"place_id","name","address","phone","rating","review_count","primary_type","sector","area","google_maps_url"
"ChIJbVcc3TYnQg0RYy_tJeNM-sM","Sastrería frank","C. de Sáhara, Villaverde, 28041 Madrid, Spain","695 81 72 20","4.6","15","Tailor","tailor","Usera","https://maps.google.com/?cid=14121684120051199843&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJwxB8w-gmQg0R3mY8pXOxk3Y","Sastreria"" El Buen Vestir""","C. de Villajoyosa, 63, Villaverde, 28041 Madrid, Spain","638 30 05 80","3.3","12","Tailor","tailor","Usera","https://maps.google.com/?cid=8544368028303517406&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJgwVnNIklQg0RoMx4eqOvlQA","Los Retoques de Rita","C. Antonio Cumella, 18, Moratalaz, 28030 Madrid, Spain","615 67 76 22","4.6","46","Services","tailor","Puente de Vallecas","https://maps.google.com/?cid=42132888199154848&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJPae56wsmQg0Rny_IZAvhl28","ROZALEN SASTRERÍA","C. Bustos, 6 BAJO(LOCAL 2, 4, Puente de Vallecas, 28038 Madrid, Spain","915 52 32 61","4","24","Tailor","tailor","Puente de Vallecas","https://maps.google.com/?cid=8041143098745040799&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJp6CeHCQnQg0R4rejtPOp4QQ","Sastrería Edy Roque","C. de la Imagen, 13, Puente de Vallecas, 28018 Madrid, Spain","631 26 50 76","5","6","Tailor","tailor","Puente de Vallecas","https://maps.google.com/?cid=351749110084384738&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJOZAp3kInQg0RgjZGOhA_tW8","Arreglos MARLYN","C/ de Sierra Carbonera, 2, Puente de Vallecas, 28053 Madrid, Spain","688 21 47 30","4.3","6","Tailor","tailor","Puente de Vallecas","https://maps.google.com/?cid=8049409247924336258&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJWyYTrW0nQg0RyQd6HpSo9QI","Arreglos de ropa","C. de Abtao, 40, Retiro, 28007 Madrid, Spain","641 20 10 99","5","1","Tailor","tailor","Puente de Vallecas","https://maps.google.com/?cid=213261911489906633&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJjSoJ_AgmQg0R4q4AaSdwgUE","Cisne Centro De Arreglos","Av. de Peña Prieta, 43, Puente de Vallecas, 28038 Madrid, Spain","","4","4","Tailor","tailor","Puente de Vallecas","https://maps.google.com/?cid=4720177199028678370&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJD4hnXuMlQg0R1YqWqBuScF0","Clinica del Vestir","Av. de Rafael Alberti, 26, Puente de Vallecas, 28018 Madrid, Spain","609 80 15 51","2.6","5","Tailor","tailor","Puente de Vallecas","https://maps.google.com/?cid=6733042090409102037&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
"ChIJR2-bk8AlQg0Rf14plQ2W-i0","LA ELEGANCIA","Av. de Pablo Neruda, 22, Puente de Vallecas, 28038 Madrid, Spain","631 52 39 34","1.8","4","Tailor","tailor","Puente de Vallecas","https://maps.google.com/?cid=3313125460965678719&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA"
